Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Mode,Sales, Profit ,,
ORD1831,02-02-2024,CUST931,Aarav,Male,Hyderabad,South,Electronics,Headphones,3,43379.6,0.26,162.46,Net Banking,96302.71, ? -852.02 ,,
ORD1832,03-10-2023,CUST932,Diya,Female,Chennai,South,Sports,Washing Machine,3,12350.97,0.21,79.52,Debit Card,29271.8," ? -2,969.13 ",,
ORD1833,08-05-2023,CUST933,Ishaan,Male,Bangalore,North,Electronics,T-shirt,5,48343.36,0.26,360.78,Net Banking,178870.43," ? -18,458.32 ",,
ORD1834,22-04-2024,CUST934,Diya,Male,Chennai,South,Home Decor,Shoes,2,47915.28,0.06,307.58,Debit Card,90080.73," ? -1,068.92 ",,
ORD1835,11-06-2023,CUST935,Ishaan,Male,Bangalore,West,Beauty,Washing Machine,5,12532.06,0.26,232.03,Net Banking,46368.62," ? -1,279.80 ",,
ORD1836,19-11-2023,CUST936,Ishaan,Male,Pune,East,Beauty,Washing Machine,4,17532.99,0.02,213.63,Debit Card,68729.32," ? 13,973.54 ",,
ORD1837,23-04-2024,CUST937,Myra,Male,Bangalore,East,Sports,Headphones,1,44798.68,0.27,147.57,Net Banking,32703.04," ? -9,826.78 ",,
ORD1838,07-03-2024,CUST938,Aadhya,Male,Delhi,West,Toys,Shoes,1,48337.79,0.1,351.33,UPI,43504.01, ? -735.11 ,,
ORD1839,02-01-2024,CUST939,Advika,Male,Delhi,South,Home Decor,Cricket Bat,3,22283.27,0.09,486.8,Credit Card,60833.33," ? 5,700.17 ",,
ORD1840,21-08-2024,CUST940,Myra,Male,Mumbai,North,Home Decor,Smartphone,3,16185.65,0.15,129.07,Debit Card,41273.41, ? 422.09 ,,
ORD1841,18-10-2023,CUST941,Kabir,Male,Delhi,South,Electronics,Watch,3,26399.48,0.28,318.7,UPI,57022.88," ? -15,429.32 ",,
ORD1842,17-01-2023,CUST942,Myra,Male,Kolkata,West,Home Decor,Shoes,2,34450.91,0.01,240.88,Credit Card,68212.8," ? 11,455.54 ",,
ORD1843,06-10-2023,CUST943,Reyansh,Female,Bangalore,South,Clothing,T-shirt,4,13819.03,0.11,251.01,Debit Card,49195.75," ? 7,404.41 ",,
ORD1844,28-09-2024,CUST944,Reyansh,Female,Delhi,East,Toys,Toy Car,4,36876.36,0.26,164.37,UPI,109154.03," ? -24,814.17 ",,
ORD1845,29-06-2024,CUST945,Advika,Female,Pune,South,Electronics,T-shirt,4,2772.54,0.12,421.31,UPI,9759.34, ? 83.92 ,,
ORD1846,17-07-2023,CUST946,Diya,Male,Chennai,West,Clothing,Smartphone,4,2654.87,0.06,268.37,UPI,9982.31," ? 1,874.00 ",,
ORD1847,16-01-2024,CUST947,Aadhya,Female,Ahmedabad,East,Sports,Shoes,3,19437.13,0.13,294.53,Cash on Delivery,50730.91," ? 2,248.05 ",,
ORD1848,15-01-2024,CUST948,Advika,Female,Chennai,South,Beauty,T-shirt,1,17802.96,0.12,187.14,Net Banking,15666.6," ? 1,178.33 ",,
ORD1849,14-07-2024,CUST949,Ishaan,Female,Mumbai,South,Sports,T-shirt,3,15918.53,0.27,131.81,Credit Card,34861.58," ? -9,167.68 ",,
ORD1850,28-05-2024,CUST950,Vihaan,Male,Chennai,East,Beauty,Cricket Bat,4,24652.78,0.23,88.66,Net Banking,75930.56," ? 3,706.50 ",,
ORD1851,30-01-2024,CUST951,Aadhya,Male,Bangalore,North,Sports,Cricket Bat,3,16172.53,0.15,371.35,Net Banking,41239.95," ? -3,709.48 ",,
ORD1852,04-07-2023,CUST952,Aadhya,Male,Mumbai,East,Home Decor,Shoes,4,9774.44,0.3,138.31,Net Banking,27368.43," ? -5,144.89 ",,
ORD1853,15-04-2024,CUST953,Ishaan,Male,Bangalore,North,Clothing,Smartphone,5,15611.58,0.14,360.53,UPI,67129.79," ? 4,237.77 ",,
ORD1854,20-06-2024,CUST954,Ishaan,Female,Pune,West,Beauty,Washing Machine,1,48750.23,0.02,225.67,Net Banking,47775.23," ? 11,450.41 ",,
ORD1855,14-05-2024,CUST955,Aarav,Female,Mumbai,West,Electronics,Sofa,5,20673.45,0.08,237.1,Cash on Delivery,95097.87," ? 4,393.29 ",,
ORD1856,13-05-2023,CUST956,Advika,Female,Hyderabad,East,Clothing,Lipstick,2,22346.7,0.13,261.13,Debit Card,38883.26," ? -3,018.79 ",,
ORD1857,28-04-2024,CUST957,Ishaan,Female,Kolkata,East,Electronics,Watch,3,28911.94,0.05,215.47,UPI,82399.03," ? 13,328.82 ",,
ORD1858,03-06-2023,CUST958,Reyansh,Male,Kolkata,West,Clothing,Lipstick,2,49170.37,0.28,95.28,Credit Card,70805.33," ? -4,067.88 ",,
ORD1859,13-01-2023,CUST959,Kabir,Male,Bangalore,North,Clothing,Headphones,3,12231.74,0.23,189.33,Debit Card,28255.32," ? -2,710.90 ",,
ORD1860,16-05-2023,CUST960,Vihaan,Male,Chennai,West,Sports,Cricket Bat,5,34127.85,0.08,348.68,Debit Card,156988.11," ? 3,226.81 ",,
ORD1861,20-04-2024,CUST961,Advika,Female,Ahmedabad,East,Beauty,Shoes,4,35856.04,0.18,349.6,Debit Card,117607.81," ? 16,726.20 ",,
ORD1862,23-06-2023,CUST962,Ananya,Male,Ahmedabad,West,Beauty,Lipstick,4,30444.76,0.22,178.8,Net Banking,94987.65," ? -9,658.61 ",,
ORD1863,31-12-2023,CUST963,Reyansh,Male,Hyderabad,East,Clothing,Smartphone,3,4611.2,0.28,257.05,Net Banking,9960.19," ? -2,043.37 ",,
ORD1864,31-08-2023,CUST964,Diya,Female,Mumbai,East,Home Decor,Watch,4,33908.24,0.26,137.05,UPI,100368.39," ? -5,499.71 ",,
ORD1865,29-05-2024,CUST965,Ishaan,Female,Hyderabad,West,Home Decor,Lipstick,5,3391.92,0.15,144.67,Net Banking,14415.66, ? 485.28 ,,
ORD1866,27-05-2024,CUST966,Ananya,Male,Hyderabad,North,Electronics,Watch,4,29887.9,0.23,60.37,Net Banking,92054.73, ? 927.03 ,,
ORD1867,30-06-2023,CUST967,Ishaan,Male,Chennai,South,Electronics,Toy Car,5,37031.14,0.17,453.54,Net Banking,153679.23," ? -12,946.26 ",,
ORD1868,07-11-2023,CUST968,Aadhya,Male,Ahmedabad,West,Sports,Smartphone,2,10706.3,0.17,144.82,UPI,17772.46, ? -757.94 ,,
ORD1869,05-03-2024,CUST969,Reyansh,Male,Mumbai,South,Clothing,Sofa,5,42112.78,0.03,152.39,UPI,204246.98," ? 28,657.40 ",,
ORD1870,30-04-2024,CUST970,Aadhya,Male,Pune,West,Electronics,T-shirt,1,1711.62,0.04,175.82,Cash on Delivery,1643.16, ? 101.24 ,,
ORD1871,22-12-2023,CUST971,Aarav,Male,Chennai,South,Electronics,Watch,1,42221.88,0.16,107.33,Cash on Delivery,35466.38," ? 2,728.03 ",,
ORD1872,15-08-2023,CUST972,Aadhya,Female,Hyderabad,North,Toys,Smartphone,1,23124.39,0.08,337.67,Cash on Delivery,21274.44, ? -6.62 ,,
ORD1873,08-05-2024,CUST973,Aarav,Female,Hyderabad,North,Clothing,Watch,3,11035.88,0.01,83.81,Cash on Delivery,32776.56," ? 5,781.14 ",,
ORD1874,04-02-2024,CUST974,Aarav,Female,Pune,West,Sports,Watch,3,6862.15,0.22,110.39,Debit Card,16057.43," ? -1,044.23 ",,
ORD1875,24-08-2023,CUST975,Ananya,Male,Hyderabad,East,Electronics,Washing Machine,3,47674.7,0.01,340.14,Debit Card,141593.86," ? 22,514.08 ",,
ORD1876,02-08-2024,CUST976,Ishaan,Female,Hyderabad,South,Sports,Washing Machine,5,3818.75,0.18,202.85,Cash on Delivery,15656.88, ? -51.85 ,,
ORD1877,21-06-2024,CUST977,Diya,Male,Hyderabad,East,Beauty,Smartphone,3,10114.85,0.16,368.58,Cash on Delivery,25489.42," ? 1,936.93 ",,
ORD1878,10-02-2023,CUST978,Aadhya,Male,Kolkata,East,Sports,Washing Machine,2,17521.55,0.29,300.84,Credit Card,24880.6," ? -1,004.69 ",,
ORD1879,09-05-2024,CUST979,Reyansh,Female,Chennai,East,Home Decor,Headphones,1,31087.7,0.15,165.21,Debit Card,26424.54," ? 3,732.12 ",,
ORD1880,02-08-2023,CUST980,Aarav,Male,Delhi,North,Home Decor,Sofa,5,27331.09,0.02,342.87,Credit Card,133922.34," ? 12,042.81 ",,
ORD1881,20-04-2024,CUST981,Ishaan,Male,Chennai,West,Sports,Shoes,1,6457.05,0.17,102.32,Credit Card,5359.35, ? 376.26 ,,
ORD1882,14-03-2023,CUST982,Vihaan,Female,Pune,West,Home Decor,Smartphone,3,14628.45,0.25,291.38,Net Banking,32914.01," ? 1,292.08 ",,
ORD1883,17-07-2024,CUST983,Advika,Female,Hyderabad,North,Beauty,Smartphone,5,12089.84,0.3,246.72,UPI,42314.44," ? -12,299.04 ",,
ORD1884,04-08-2023,CUST984,Ananya,Female,Chennai,North,Clothing,Headphones,4,10834.43,0.13,170.54,Debit Card,37703.82," ? 5,527.71 ",,
ORD1885,06-08-2023,CUST985,Diya,Male,Kolkata,West,Home Decor,Cricket Bat,2,20674.99,0.1,321.8,Cash on Delivery,37214.98," ? 1,485.75 ",,
ORD1886,13-04-2023,CUST986,Myra,Female,Ahmedabad,East,Home Decor,Cricket Bat,3,35260.77,0.27,442.1,Cash on Delivery,77221.09," ? -6,224.24 ",,
ORD1887,12-02-2023,CUST987,Ananya,Female,Pune,South,Sports,Washing Machine,3,11029.16,0.06,499.51,UPI,31102.23," ? 6,395.26 ",,
ORD1888,15-04-2024,CUST988,Vihaan,Male,Bangalore,South,Beauty,Shoes,2,18460.61,0.18,323.49,Debit Card,30275.4, ? 281.27 ,,
ORD1889,10-11-2023,CUST989,Advika,Female,Chennai,South,Clothing,Washing Machine,2,19667.69,0.12,232.12,Cash on Delivery,34615.13," ? 6,702.62 ",,
ORD1890,10-12-2023,CUST990,Vihaan,Female,Bangalore,East,Sports,Toy Car,4,48827.54,0.01,151.34,Cash on Delivery,193357.06," ? 15,422.45 ",,
ORD1891,10-02-2024,CUST991,Aadhya,Female,Hyderabad,West,Sports,Toy Car,3,47742.38,0.1,165.69,Net Banking,128904.43," ? 10,093.03 ",,
ORD1892,10-04-2023,CUST992,Aarav,Male,Kolkata,North,Toys,T-shirt,3,40046.85,0.08,265.75,Credit Card,110529.31," ? 21,985.48 ",,
ORD1893,09-07-2024,CUST993,Diya,Male,Kolkata,West,Beauty,Toy Car,1,12234.61,0.21,215.27,Cash on Delivery,9665.34, ? 161.00 ,,
ORD1894,09-04-2023,CUST994,Kabir,Male,Chennai,East,Clothing,Cricket Bat,5,3588.26,0.28,461.22,Debit Card,12917.74," ? -2,111.70 ",,
ORD1895,18-02-2023,CUST995,Aarav,Male,Pune,North,Beauty,Sofa,5,15981.83,0.08,215.73,UPI,73516.42," ? 13,591.19 ",,
ORD1896,12-09-2023,CUST996,Kabir,Female,Pune,East,Clothing,Toy Car,1,13486.37,0.24,218.05,Net Banking,10249.64, ? -314.48 ,,
ORD1897,31-07-2023,CUST997,Advika,Male,Kolkata,South,Beauty,Washing Machine,5,25395.1,0.02,222.59,Debit Card,124435.99," ? 18,367.08 ",,
ORD1898,10-12-2023,CUST998,Ishaan,Male,Pune,South,Sports,Watch,2,38930.85,0.16,426.48,Net Banking,65403.83," ? -5,732.93 ",,
ORD1899,21-02-2024,CUST999,Myra,Female,Kolkata,East,Sports,Smartphone,5,42944.48,0.02,342.85,Credit Card,210427.95," ? 38,208.42 ",,
ORD1900,02-07-2023,CUST1000,Reyansh,Female,Chennai,North,Electronics,Sofa,5,42274.23,0.28,326.38,Cash on Delivery,152187.23," ? -33,985.93 ",,
ORD1901,30-05-2024,CUST1001,Aarav,Female,Delhi,North,Home Decor,Sofa,1,18111.84,0.23,200.36,Debit Card,13946.12," ? -2,902.12 ",,
ORD1902,20-03-2023,CUST1002,Diya,Male,Kolkata,West,Toys,Washing Machine,4,34424.27,0.2,418.06,UPI,110157.66," ? 5,905.64 ",,
ORD1903,25-01-2023,CUST1003,Vihaan,Male,Bangalore,South,Beauty,Smartphone,5,15779.14,0.25,67.26,Credit Card,59171.77," ? -12,043.47 ",,
ORD1904,14-09-2024,CUST1004,Diya,Male,Pune,West,Toys,Cricket Bat,5,3233.1,0.19,441.86,Credit Card,13094.06," ? -1,724.60 ",,
ORD1905,27-03-2024,CUST1005,Advika,Female,Kolkata,West,Electronics,Sofa,4,35137.95,0.29,280.74,Net Banking,99791.78," ? -11,417.26 ",,
ORD1906,09-04-2024,CUST1006,Kabir,Female,Kolkata,East,Home Decor,T-shirt,1,689.41,0.21,229.21,Credit Card,544.63, ? -337.71 ,,
ORD1907,17-06-2023,CUST1007,Vihaan,Male,Chennai,East,Beauty,Washing Machine,4,20577.29,0.28,273.73,Debit Card,59262.6," ? -4,030.57 ",,
ORD1908,06-09-2023,CUST1008,Reyansh,Female,Pune,West,Clothing,Sofa,1,16603.09,0.16,350.34,Net Banking,13946.6, ? 916.47 ,,
ORD1909,27-02-2024,CUST1009,Reyansh,Female,Delhi,South,Home Decor,Shoes,2,34730.2,0.04,55.74,Credit Card,66681.98," ? 4,593.60 ",,
ORD1910,02-04-2023,CUST1010,Aarav,Female,Chennai,East,Sports,Smartphone,1,38359.02,0.16,442.2,UPI,32221.58, ? 759.81 ,,
ORD1911,25-05-2024,CUST1011,Advika,Male,Delhi,West,Electronics,Toy Car,2,15343.91,0.04,251.03,Debit Card,29460.31," ? 5,189.96 ",,
ORD1912,23-10-2023,CUST1012,Ishaan,Female,Ahmedabad,West,Home Decor,Sofa,2,40619.03,0.18,204.33,UPI,66615.21," ? 5,915.68 ",,
ORD1913,03-09-2024,CUST1013,Advika,Female,Chennai,West,Home Decor,Washing Machine,1,14837.05,0.14,112.21,UPI,12759.86, ? -577.10 ,,
ORD1914,13-08-2023,CUST1014,Kabir,Male,Pune,West,Sports,Toy Car,3,22427.05,0.19,247.76,Net Banking,54497.73," ? -6,072.99 ",,
ORD1915,16-07-2024,CUST1015,Diya,Male,Mumbai,West,Beauty,T-shirt,1,36405.52,0,273.35,Cash on Delivery,36405.52," ? 5,491.79 ",,
ORD1916,13-09-2023,CUST1016,Reyansh,Female,Pune,West,Clothing,Toy Car,5,34707.43,0.06,231.64,Net Banking,163124.92, ? -115.09 ,,
ORD1917,27-07-2023,CUST1017,Diya,Female,Pune,East,Sports,Shoes,5,49370.95,0.15,355.4,Debit Card,209826.54," ? 17,037.79 ",,
ORD1918,09-04-2023,CUST1018,Diya,Male,Delhi,South,Clothing,Cricket Bat,3,11413.02,0.29,239.4,Debit Card,24309.73," ? -1,776.90 ",,
ORD1919,13-04-2024,CUST1019,Diya,Male,Delhi,West,Beauty,Sofa,2,33183.43,0.12,482.64,Net Banking,58402.84, ? 223.06 ,,
ORD1920,14-11-2023,CUST1020,Reyansh,Female,Pune,North,Home Decor,Lipstick,3,30562.16,0.13,319.67,Cash on Delivery,79767.24," ? -2,116.92 ",,
ORD1921,22-07-2023,CUST1021,Ananya,Female,Pune,East,Clothing,Lipstick,5,45771.9,0.21,413.37,Net Banking,180799," ? 7,316.01 ",,
ORD1922,31-03-2023,CUST1022,Aadhya,Female,Pune,East,Electronics,Toy Car,3,7986.83,0.18,99.21,Debit Card,19647.6," ? 2,317.14 ",,
ORD1923,01-06-2023,CUST1023,Kabir,Female,Delhi,West,Electronics,Headphones,1,37639.55,0.09,228.78,Cash on Delivery,34251.99, ? 48.66 ,,
ORD1924,25-01-2024,CUST1024,Ananya,Male,Pune,East,Sports,Smartphone,3,28499.78,0.12,201.58,Debit Card,75239.42," ? -5,684.27 ",,
ORD1925,19-06-2023,CUST1025,Kabir,Female,Pune,West,Beauty,Lipstick,2,13878.36,0.07,306.27,Cash on Delivery,25813.75," ? 1,604.28 ",,
ORD1926,31-08-2024,CUST1026,Vihaan,Female,Ahmedabad,South,Sports,Headphones,1,23826.86,0.29,437.5,Cash on Delivery,16917.07," ? -1,854.41 ",,
ORD1927,10-07-2024,CUST1027,Advika,Male,Hyderabad,South,Sports,Lipstick,4,16822.07,0.04,85.25,Net Banking,64596.75, ? 643.61 ,,
ORD1928,03-06-2023,CUST1028,Advika,Female,Mumbai,East,Toys,Headphones,5,29049.81,0.11,82.66,Net Banking,129271.65," ? -4,921.88 ",,
ORD1929,07-01-2024,CUST1029,Myra,Male,Bangalore,East,Sports,Smartphone,5,44472.23,0.01,432.64,Net Banking,220137.54," ? 35,513.12 ",,
ORD1930,23-07-2023,CUST1030,Advika,Female,Mumbai,North,Toys,Watch,3,28551.39,0.07,145.78,Cash on Delivery,79658.38," ? 1,881.63 ",,
ORD1931,25-09-2023,CUST1031,Reyansh,Female,Hyderabad,East,Electronics,Lipstick,1,31659.78,0.23,350.94,Cash on Delivery,24378.03," ? -4,591.93 ",,
ORD1932,09-06-2023,CUST1032,Ishaan,Male,Bangalore,North,Electronics,Shoes,4,26033.64,0.06,294.3,Debit Card,97886.49, ? 361.78 ,,
ORD1933,30-09-2024,CUST1033,Aarav,Male,Chennai,South,Sports,Sofa,1,2748.04,0.02,424.8,UPI,2693.08, ? -233.07 ,,
ORD1934,02-12-2023,CUST1034,Myra,Female,Pune,South,Electronics,Headphones,5,11796.36,0.14,106.29,Net Banking,50724.35, ? -160.54 ,,
ORD1935,07-07-2024,CUST1035,Aarav,Female,Hyderabad,West,Beauty,Sofa,1,24701.69,0,108.4,Debit Card,24701.69," ? 3,539.40 ",,
ORD1936,15-12-2023,CUST1036,Kabir,Female,Ahmedabad,South,Toys,Washing Machine,4,15649.72,0.03,300.57,Debit Card,60720.91," ? 9,287.11 ",,
ORD1937,10-04-2023,CUST1037,Aarav,Male,Chennai,North,Toys,Washing Machine,3,9251.83,0.24,475.87,Credit Card,21094.17," ? -3,157.65 ",,
ORD1938,04-07-2024,CUST1038,Aarav,Female,Pune,East,Sports,Smartphone,2,25305.82,0.23,236.75,Net Banking,38970.96," ? -6,755.74 ",,
ORD1939,06-08-2023,CUST1039,Myra,Male,Delhi,West,Electronics,Headphones,1,16275.93,0.27,197.12,Debit Card,11881.43," ? -3,651.84 ",,
ORD1940,02-03-2023,CUST1040,Vihaan,Male,Kolkata,North,Clothing,T-shirt,2,13053.76,0.26,323.01,Credit Card,19319.56," ? -2,328.64 ",,
ORD1941,12-02-2024,CUST1041,Diya,Female,Hyderabad,East,Toys,Washing Machine,5,23306.47,0.2,468.7,Net Banking,93225.88," ? -5,527.75 ",,
ORD1942,19-03-2024,CUST1042,Advika,Male,Delhi,West,Sports,Smartphone,3,6837.56,0.02,426.62,Cash on Delivery,20102.43," ? 3,035.90 ",,
ORD1943,05-09-2024,CUST1043,Advika,Female,Hyderabad,South,Sports,Washing Machine,3,46401.74,0.23,497.97,Credit Card,107188.02," ? -14,017.88 ",,
ORD1944,02-04-2023,CUST1044,Reyansh,Female,Ahmedabad,North,Beauty,Washing Machine,1,43411.56,0.25,60.16,Cash on Delivery,32558.67," ? -4,726.04 ",,
ORD1945,02-03-2023,CUST1045,Myra,Female,Hyderabad,East,Home Decor,T-shirt,3,35439.51,0.24,100.79,UPI,80802.08," ? 5,804.30 ",,
ORD1946,20-02-2024,CUST1046,Reyansh,Female,Delhi,West,Home Decor,Lipstick,1,5489.45,0.15,324.26,UPI,4666.03, ? -243.51 ,,
ORD1947,26-05-2024,CUST1047,Ishaan,Female,Ahmedabad,West,Toys,Toy Car,1,38838.69,0.07,419.26,UPI,36119.98," ? 7,654.46 ",,
ORD1948,11-04-2024,CUST1048,Ishaan,Male,Bangalore,South,Beauty,Watch,2,40436.27,0.25,178.36,UPI,60654.4," ? 3,331.83 ",,
ORD1949,05-03-2024,CUST1049,Reyansh,Male,Mumbai,East,Beauty,Washing Machine,3,38434.68,0.22,157.64,Debit Card,89937.15," ? -13,740.38 ",,
ORD1950,27-01-2023,CUST1050,Myra,Female,Pune,South,Beauty,Washing Machine,1,5875.5,0.29,404.14,UPI,4171.6, ? -725.31 ,,
ORD1951,12-01-2023,CUST1051,Reyansh,Female,Hyderabad,South,Toys,Shoes,2,32266.62,0.05,75.37,Debit Card,61306.58," ? 10,562.05 ",,
ORD1952,30-04-2024,CUST1052,Advika,Male,Pune,East,Home Decor,Watch,4,41749.37,0.07,216.22,Debit Card,155307.66," ? 35,517.71 ",,
ORD1953,22-09-2023,CUST1053,Ananya,Male,Kolkata,East,Beauty,T-shirt,2,28952.2,0.06,277.61,Net Banking,54430.14," ? 11,020.99 ",,
ORD1954,31-05-2023,CUST1054,Aadhya,Male,Delhi,East,Electronics,Sofa,2,32391.09,0.24,302.16,Debit Card,49234.46," ? -8,814.61 ",,
ORD1955,26-07-2024,CUST1055,Aarav,Male,Pune,North,Sports,Headphones,1,23026.5,0.06,377.88,Debit Card,21644.91," ? 2,307.41 ",,
ORD1956,04-11-2023,CUST1056,Aadhya,Female,Delhi,East,Sports,Washing Machine,5,26529.62,0.02,209.68,UPI,129995.14," ? 7,727.04 ",,
ORD1957,19-01-2024,CUST1057,Myra,Female,Pune,West,Clothing,Toy Car,5,1911.97,0.3,325.71,Debit Card,6691.9," ? -1,275.10 ",,
ORD1958,06-02-2024,CUST1058,Aadhya,Male,Mumbai,South,Clothing,Headphones,5,32020.36,0.01,313.42,Cash on Delivery,158500.78," ? 35,361.23 ",,
ORD1959,12-08-2023,CUST1059,Ishaan,Female,Mumbai,North,Toys,Watch,2,4256.07,0.25,296.43,UPI,6384.1, ? -610.53 ,,
ORD1960,21-06-2024,CUST1060,Kabir,Male,Ahmedabad,East,Toys,Headphones,1,21863.73,0.11,338.22,Credit Card,19458.72, ? -80.07 ,,
ORD1961,07-04-2024,CUST1061,Aarav,Female,Mumbai,North,Sports,Lipstick,3,14774.22,0.25,166.75,UPI,33241.99," ? -4,100.45 ",,
ORD1962,15-01-2023,CUST1062,Diya,Male,Ahmedabad,East,Electronics,Washing Machine,2,27362.31,0.17,88.09,Debit Card,45421.43," ? -5,344.27 ",,
ORD1963,21-04-2023,CUST1063,Myra,Female,Mumbai,North,Home Decor,Headphones,2,6844.13,0.27,103.67,Cash on Delivery,9992.43," ? -1,753.68 ",,
ORD1964,27-06-2024,CUST1064,Aarav,Male,Mumbai,South,Home Decor,Sofa,1,34643.84,0.28,151.06,UPI,24943.56," ? -3,728.20 ",,
ORD1965,06-09-2023,CUST1065,Aadhya,Male,Mumbai,South,Toys,Sofa,4,39791.57,0,275.09,Cash on Delivery,159166.28," ? 16,208.46 ",,
ORD1966,12-05-2023,CUST1066,Ishaan,Female,Delhi,West,Electronics,Washing Machine,2,8335.05,0.02,428.2,Credit Card,16336.7, ? 290.56 ,,
ORD1967,02-03-2023,CUST1067,Vihaan,Male,Hyderabad,West,Toys,Cricket Bat,4,5394.79,0.08,365.58,Credit Card,19852.83," ? 2,462.12 ",,
ORD1968,02-10-2023,CUST1068,Ananya,Female,Ahmedabad,East,Home Decor,Sofa,4,7446.67,0.2,405.07,Net Banking,23829.34, ? 712.85 ,,
ORD1969,22-02-2023,CUST1069,Diya,Female,Pune,South,Toys,Headphones,5,43880.95,0.27,207.94,Net Banking,160165.47," ? -27,426.05 ",,
ORD1970,21-07-2023,CUST1070,Ananya,Male,Mumbai,North,Beauty,Smartphone,1,26503.83,0.14,232.09,UPI,22793.29, ? 703.01 ,,
ORD1971,25-03-2023,CUST1071,Aarav,Female,Delhi,North,Toys,Sofa,4,23469.6,0.18,227.16,Net Banking,76980.29," ? -12,177.54 ",,
ORD1972,17-05-2024,CUST1072,Ishaan,Female,Delhi,North,Sports,Watch,1,5514.25,0.06,136.34,Cash on Delivery,5183.39, ? 549.68 ,,
ORD1973,07-08-2023,CUST1073,Ishaan,Female,Delhi,West,Toys,Cricket Bat,5,32547.89,0.24,77.55,Net Banking,123681.98," ? 6,662.65 ",,
ORD1974,17-04-2024,CUST1074,Aadhya,Female,Ahmedabad,North,Sports,Headphones,1,43426.38,0.29,315.91,Cash on Delivery,30832.73," ? -10,492.55 ",,
ORD1975,15-07-2024,CUST1075,Advika,Female,Hyderabad,West,Electronics,T-shirt,2,41443.66,0.08,495.15,Net Banking,76256.33, ? 259.39 ,,
ORD1976,25-05-2023,CUST1076,Aadhya,Male,Ahmedabad,West,Home Decor,Shoes,4,31377.52,0.15,125.07,Net Banking,106683.57," ? 13,108.40 ",,
ORD1977,20-06-2023,CUST1077,Advika,Female,Pune,East,Clothing,T-shirt,1,3948.88,0.03,71.01,Net Banking,3830.41, ? 102.14 ,,
ORD1978,05-05-2024,CUST1078,Advika,Female,Hyderabad,North,Clothing,Lipstick,3,5797.37,0.17,400.79,Debit Card,14435.45, ? 378.95 ,,
ORD1979,10-08-2024,CUST1079,Diya,Female,Bangalore,North,Home Decor,Shoes,1,2655.59,0.15,163.66,Debit Card,2257.25, ? -15.69 ,,
ORD1980,24-01-2023,CUST1080,Aadhya,Female,Chennai,South,Clothing,Lipstick,4,13022.46,0.04,423.34,Net Banking,50006.25," ? 1,316.58 ",,
ORD1981,07-09-2023,CUST1081,Vihaan,Female,Delhi,East,Toys,Shoes,5,6955.94,0.13,366.77,Cash on Delivery,30258.34, ? 936.46 ,,
ORD1982,30-10-2023,CUST1082,Reyansh,Male,Ahmedabad,South,Electronics,Shoes,5,13150.39,0.1,475.55,UPI,59176.76," ? 10,410.30 ",,
ORD1983,04-05-2023,CUST1083,Reyansh,Female,Bangalore,East,Electronics,Smartphone,4,19375.89,0.16,234.02,Credit Card,65102.99," ? 3,465.69 ",,
ORD1984,25-03-2023,CUST1084,Aadhya,Male,Kolkata,North,Home Decor,Toy Car,2,47160.54,0.18,347.89,Debit Card,77343.29," ? -6,056.61 ",,
ORD1985,01-06-2024,CUST1085,Aadhya,Male,Ahmedabad,West,Clothing,Watch,2,30596.73,0,259.18,Net Banking,61193.46," ? 15,434.12 ",,
ORD1986,30-08-2024,CUST1086,Ananya,Male,Mumbai,West,Toys,T-shirt,5,41781.69,0.23,333.76,Credit Card,160859.51," ? -16,536.24 ",,
ORD1987,10-07-2024,CUST1087,Diya,Male,Chennai,West,Electronics,Sofa,5,35575.5,0.21,252.32,Debit Card,140523.22," ? -15,161.76 ",,
ORD1988,06-10-2023,CUST1088,Aadhya,Female,Mumbai,West,Electronics,Headphones,4,5802.66,0.11,134.88,UPI,20657.47," ? 2,279.88 ",,
ORD1989,04-05-2023,CUST1089,Ananya,Male,Hyderabad,West,Beauty,Cricket Bat,2,36848.84,0.02,278.55,Cash on Delivery,72223.73," ? 7,572.45 ",,
ORD1990,07-02-2023,CUST1090,Advika,Male,Chennai,South,Beauty,Watch,5,13899.92,0.23,287.86,Net Banking,53514.69," ? -10,785.90 ",,
ORD1991,17-03-2024,CUST1091,Ishaan,Female,Ahmedabad,East,Electronics,Lipstick,2,32027.57,0.29,414.77,UPI,45479.15," ? -7,334.59 ",,
ORD1992,09-12-2023,CUST1092,Ishaan,Female,Pune,North,Home Decor,Smartphone,5,17179.91,0.07,380.98,Debit Card,79886.58," ? 11,152.98 ",,
ORD1993,07-05-2024,CUST1093,Advika,Female,Bangalore,South,Sports,Lipstick,1,49884.08,0.1,348.71,Net Banking,44895.67," ? 6,495.90 ",,
ORD1994,24-04-2023,CUST1094,Myra,Male,Pune,East,Sports,Toy Car,3,13324.86,0.06,101.02,Credit Card,37576.11," ? 3,454.67 ",,
ORD1995,07-10-2023,CUST1095,Ananya,Female,Ahmedabad,West,Toys,Cricket Bat,1,14100.7,0.17,374.28,Cash on Delivery,11703.58," ? -1,642.82 ",,
ORD1996,27-10-2023,CUST1096,Ananya,Female,Hyderabad,East,Electronics,Smartphone,5,46547.48,0.05,275.14,Debit Card,221100.53," ? 39,019.01 ",,
